class,elements,total_time,threads,write_level
ConcurrentHashMap,200,375283,1,1
ConcurrentHashMap,200,865011,4,1
ConcurrentHashMap,200,1382764,7,1
ConcurrentHashMap,200,1950499,10,1
SynchronizedMap,200,227293,1,1
SynchronizedMap,200,816477,4,1
SynchronizedMap,200,1742602,7,1
SynchronizedMap,200,1948133,10,1
SynchronizedRandomAccessList,200,8194880517,1,1
SynchronizedRandomAccessList,200,1942249403,4,1
SynchronizedRandomAccessList,200,3406665966,7,1
SynchronizedRandomAccessList,200,4920622060,10,1
CopyOnWriteArrayList,200,2453473714,1,1
CopyOnWriteArrayList,200,10469324979,4,1
CopyOnWriteArrayList,200,17999723181,7,1
CopyOnWriteArrayList,200,25792730241,10,1
ConcurrentHashMap,250,4937777,1,1
ConcurrentHashMap,250,1244832,4,1
ConcurrentHashMap,250,1887645,7,1
ConcurrentHashMap,250,2224872,10,1
SynchronizedMap,250,347943,1,1
SynchronizedMap,250,1208224,4,1
SynchronizedMap,250,4327488,7,1
SynchronizedMap,250,2270891,10,1
SynchronizedRandomAccessList,250,10185816308,1,1
SynchronizedRandomAccessList,250,2421297421,4,1
SynchronizedRandomAccessList,250,4523244148,7,1
SynchronizedRandomAccessList,250,6397755827,10,1
CopyOnWriteArrayList,250,3159564234,1,1
CopyOnWriteArrayList,250,13071393747,4,1
CopyOnWriteArrayList,250,22660180960,7,1
CopyOnWriteArrayList,250,32244107026,10,1
ConcurrentHashMap,300,751318,1,1
ConcurrentHashMap,300,1355304,4,1
ConcurrentHashMap,300,2305174,7,1
ConcurrentHashMap,300,15403186,10,1
SynchronizedMap,300,319203,1,1
SynchronizedMap,300,1141516,4,1
SynchronizedMap,300,1949166,7,1
SynchronizedMap,300,2767558,10,1
SynchronizedRandomAccessList,300,12880249523,1,1
SynchronizedRandomAccessList,300,2920047784,4,1
SynchronizedRandomAccessList,300,5215006173,7,1
SynchronizedRandomAccessList,300,7401479038,10,1
CopyOnWriteArrayList,300,3732410936,1,1
CopyOnWriteArrayList,300,15717017550,4,1
CopyOnWriteArrayList,300,27102547935,7,1
CopyOnWriteArrayList,300,38727730753,10,1
ConcurrentHashMap,350,9067517,1,1
ConcurrentHashMap,350,10260875,4,1
ConcurrentHashMap,350,2098150,7,1
ConcurrentHashMap,350,6593472,10,1
SynchronizedMap,350,393793,1,1
SynchronizedMap,350,1462540,4,1
SynchronizedMap,350,5437334,7,1
SynchronizedMap,350,2969124,10,1
SynchronizedRandomAccessList,350,785764030,1,1
SynchronizedRandomAccessList,350,3319651831,4,1
SynchronizedRandomAccessList,350,6024677159,7,1
SynchronizedRandomAccessList,350,8620570419,10,1
CopyOnWriteArrayList,350,4516009204,1,1
CopyOnWriteArrayList,350,18473503398,4,1
CopyOnWriteArrayList,350,31943919082,7,1
CopyOnWriteArrayList,350,45361605415,10,1
ConcurrentHashMap,400,471704,1,1
ConcurrentHashMap,400,1366673,4,1
ConcurrentHashMap,400,2256791,7,1
ConcurrentHashMap,400,8664117,10,1
SynchronizedMap,400,796926,1,1
SynchronizedMap,400,16412322,4,1
SynchronizedMap,400,2544633,7,1
SynchronizedMap,400,3349346,10,1
SynchronizedRandomAccessList,400,996184015,1,1
SynchronizedRandomAccessList,400,3796645430,4,1
SynchronizedRandomAccessList,400,6995788893,7,1
SynchronizedRandomAccessList,400,9862532223,10,1
CopyOnWriteArrayList,400,5184837368,1,1
CopyOnWriteArrayList,400,20928888853,4,1
CopyOnWriteArrayList,400,36315888701,7,1
CopyOnWriteArrayList,400,51985622873,10,1
ConcurrentHashMap,450,591905,1,1
ConcurrentHashMap,450,1785443,4,1
ConcurrentHashMap,450,2831208,7,1
ConcurrentHashMap,450,3939203,10,1
SynchronizedMap,450,413158,1,1
SynchronizedMap,450,1593181,4,1
SynchronizedMap,450,2687164,7,1
SynchronizedMap,450,18186307,10,1
SynchronizedRandomAccessList,450,18605448326,1,1
SynchronizedRandomAccessList,450,4400737208,4,1
SynchronizedRandomAccessList,450,7798400488,7,1
SynchronizedRandomAccessList,450,11176765911,10,1
CopyOnWriteArrayList,450,5699598277,1,1
CopyOnWriteArrayList,450,23963915853,4,1
CopyOnWriteArrayList,450,41768666101,7,1
CopyOnWriteArrayList,450,61566585153,10,1
ConcurrentHashMap,500,601567,1,1
ConcurrentHashMap,500,1694425,4,1
ConcurrentHashMap,500,2826723,7,1
ConcurrentHashMap,500,4125061,10,1
SynchronizedMap,500,456236,1,1
SynchronizedMap,500,1730831,4,1
SynchronizedMap,500,3288843,7,1
SynchronizedMap,500,5072185,10,1
SynchronizedRandomAccessList,500,20664119244,1,1
SynchronizedRandomAccessList,500,4778395220,4,1
SynchronizedRandomAccessList,500,8715831471,7,1
SynchronizedRandomAccessList,500,12510818188,10,1
CopyOnWriteArrayList,500,6746392149,1,1
CopyOnWriteArrayList,500,27133085220,4,1
CopyOnWriteArrayList,500,46798687210,7,1
CopyOnWriteArrayList,500,66227846533,10,1
ConcurrentHashMap,50,8336300,1,2
ConcurrentHashMap,50,1319049,4,2
ConcurrentHashMap,50,1542496,7,2
ConcurrentHashMap,50,1391444,10,2
SynchronizedMap,50,253297,1,2
SynchronizedMap,50,631890,4,2
SynchronizedMap,50,2667229,7,2
SynchronizedMap,50,997731,10,2
SynchronizedRandomAccessList,50,4186843883,1,2
SynchronizedRandomAccessList,50,1012986430,4,2
SynchronizedRandomAccessList,50,1745924499,7,2
SynchronizedRandomAccessList,50,2492077197,10,2
CopyOnWriteArrayList,50,1124909064,1,2
CopyOnWriteArrayList,50,5336795502,4,2
CopyOnWriteArrayList,50,9313561828,7,2
CopyOnWriteArrayList,50,13367354178,10,2
ConcurrentHashMap,100,8741688,1,2
ConcurrentHashMap,100,12222302,4,2
ConcurrentHashMap,100,1183485,7,2
ConcurrentHashMap,100,1021296,10,2
SynchronizedMap,100,155726,1,2
SynchronizedMap,100,442258,4,2
SynchronizedMap,100,792652,7,2
SynchronizedMap,100,1053188,10,2
SynchronizedRandomAccessList,100,8360772264,1,2
SynchronizedRandomAccessList,100,1993683748,4,2
SynchronizedRandomAccessList,100,3515046067,7,2
SynchronizedRandomAccessList,100,5004582764,10,2
CopyOnWriteArrayList,100,2533643380,1,2
CopyOnWriteArrayList,100,10760352320,4,2
CopyOnWriteArrayList,100,18717688377,7,2
CopyOnWriteArrayList,100,26744335644,10,2
ConcurrentHashMap,150,9079721,1,2
ConcurrentHashMap,150,993996,4,2
ConcurrentHashMap,150,1831800,7,2
ConcurrentHashMap,150,1737871,10,2
SynchronizedMap,150,197114,1,2
SynchronizedMap,150,1776961,4,2
SynchronizedMap,150,1189840,7,2
SynchronizedMap,150,1499489,10,2
SynchronizedRandomAccessList,150,12439839457,1,2
SynchronizedRandomAccessList,150,2995273972,4,2
SynchronizedRandomAccessList,150,5235295653,7,2
SynchronizedRandomAccessList,150,7524829250,10,2
CopyOnWriteArrayList,150,3863306560,1,2
CopyOnWriteArrayList,150,16031878371,4,2
CopyOnWriteArrayList,150,27911904233,7,2
CopyOnWriteArrayList,150,39894762092,10,2
ConcurrentHashMap,200,5348907,1,2
ConcurrentHashMap,200,1123838,4,2
ConcurrentHashMap,200,1647654,7,2
ConcurrentHashMap,200,2144162,10,2
SynchronizedMap,200,251355,1,2
SynchronizedMap,200,765054,4,2
SynchronizedMap,200,2624469,7,2
SynchronizedMap,200,1930128,10,2
SynchronizedRandomAccessList,200,16700812192,1,2
SynchronizedRandomAccessList,200,3981034746,4,2
SynchronizedRandomAccessList,200,7038595268,7,2
SynchronizedRandomAccessList,200,10062520529,10,2
CopyOnWriteArrayList,200,5138331773,1,2
CopyOnWriteArrayList,200,21457076892,4,2
CopyOnWriteArrayList,200,37365293713,7,2
CopyOnWriteArrayList,200,54092754094,10,2
ConcurrentHashMap,250,466591,1,2
ConcurrentHashMap,250,1201034,4,2
ConcurrentHashMap,250,1901308,7,2
ConcurrentHashMap,250,10379889,10,2
SynchronizedMap,250,298702,1,2
SynchronizedMap,250,1060811,4,2
SynchronizedMap,250,1789439,7,2
SynchronizedMap,250,2194689,10,2
SynchronizedRandomAccessList,250,20800788613,1,2
SynchronizedRandomAccessList,250,4893064671,4,2
SynchronizedRandomAccessList,250,8658530634,7,2
SynchronizedRandomAccessList,250,12633097531,10,2
CopyOnWriteArrayList,250,6497329603,1,2
CopyOnWriteArrayList,250,27022823744,4,2
CopyOnWriteArrayList,250,46709616696,7,2
CopyOnWriteArrayList,250,66937780259,10,2
ConcurrentHashMap,300,16203730,1,2
ConcurrentHashMap,300,1311468,4,2
ConcurrentHashMap,300,1914924,7,2
ConcurrentHashMap,300,2745372,10,2
SynchronizedMap,300,305058,1,2
SynchronizedMap,300,1186580,4,2
SynchronizedMap,300,1790776,7,2
SynchronizedMap,300,4973180,10,2
SynchronizedRandomAccessList,300,25660254001,1,2
SynchronizedRandomAccessList,300,5952502876,4,2
SynchronizedRandomAccessList,300,10691545322,7,2
SynchronizedRandomAccessList,300,15263461966,10,2
CopyOnWriteArrayList,300,7985422215,1,2
CopyOnWriteArrayList,300,32764236058,4,2
CopyOnWriteArrayList,300,57022818769,7,2
CopyOnWriteArrayList,300,81759586964,10,2
ConcurrentHashMap,350,530481,1,2
ConcurrentHashMap,350,1589977,4,2
ConcurrentHashMap,350,2422009,7,2
ConcurrentHashMap,350,2536324,10,2
SynchronizedMap,350,420659,1,2
SynchronizedMap,350,1471370,4,2
SynchronizedMap,350,9384879,7,2
SynchronizedMap,350,12123557,10,2
SynchronizedRandomAccessList,350,1621363978,1,2
SynchronizedRandomAccessList,350,7109185901,4,2
SynchronizedRandomAccessList,350,12598485245,7,2
SynchronizedRandomAccessList,350,18031831817,10,2
CopyOnWriteArrayList,350,9498043282,1,2
CopyOnWriteArrayList,350,37901614843,4,2
CopyOnWriteArrayList,350,66205386928,7,2
CopyOnWriteArrayList,350,94779900070,10,2
ConcurrentHashMap,400,10888439,1,2
ConcurrentHashMap,400,1588517,4,2
ConcurrentHashMap,400,3599054,7,2
ConcurrentHashMap,400,3284912,10,2
SynchronizedMap,400,453655,1,2
SynchronizedMap,400,1536349,4,2
SynchronizedMap,400,4158516,7,2
SynchronizedMap,400,3428909,10,2
SynchronizedRandomAccessList,400,1878234250,1,2
SynchronizedRandomAccessList,400,7790431411,4,2
SynchronizedRandomAccessList,400,13693531322,7,2
SynchronizedRandomAccessList,400,19784201744,10,2
CopyOnWriteArrayList,400,10847398210,1,2
CopyOnWriteArrayList,400,43385368694,4,2
CopyOnWriteArrayList,400,75682419198,7,2
CopyOnWriteArrayList,400,108702460306,10,2
ConcurrentHashMap,450,510600,1,2
ConcurrentHashMap,450,1507170,4,2
ConcurrentHashMap,450,2519971,7,2
ConcurrentHashMap,450,26923881,10,2
SynchronizedMap,450,426007,1,2
SynchronizedMap,450,1955632,4,2
SynchronizedMap,450,2857768,7,2
SynchronizedMap,450,3849854,10,2
SynchronizedRandomAccessList,450,2297630836,1,2
SynchronizedRandomAccessList,450,8749831174,4,2
SynchronizedRandomAccessList,450,15424953842,7,2
SynchronizedRandomAccessList,450,22318032730,10,2
CopyOnWriteArrayList,450,12349331051,1,2
CopyOnWriteArrayList,450,49356045781,4,2
CopyOnWriteArrayList,450,85841378765,7,2
CopyOnWriteArrayList,450,123262408605,10,2
ConcurrentHashMap,500,11892999,1,2
ConcurrentHashMap,500,1487544,4,2
ConcurrentHashMap,500,1831411,7,2
ConcurrentHashMap,500,3605964,10,2
SynchronizedMap,500,443384,1,2
SynchronizedMap,500,1544360,4,2
SynchronizedMap,500,2515352,7,2
SynchronizedMap,500,4664349,10,2
SynchronizedRandomAccessList,500,42575460949,1,2
SynchronizedRandomAccessList,500,10047488526,4,2
SynchronizedRandomAccessList,500,18271384657,7,2
SynchronizedRandomAccessList,500,26178098185,10,2
CopyOnWriteArrayList,500,13602539443,1,2
CopyOnWriteArrayList,500,54718561527,4,2
CopyOnWriteArrayList,500,96278325989,7,2
CopyOnWriteArrayList,500,137873450716,10,2
ConcurrentHashMap,50,5551277,1,3
ConcurrentHashMap,50,488028,4,3
ConcurrentHashMap,50,698715,7,3
ConcurrentHashMap,50,967352,10,3
SynchronizedMap,50,120042,1,3
SynchronizedMap,50,393441,4,3
SynchronizedMap,50,698016,7,3
SynchronizedMap,50,988016,10,3
SynchronizedRandomAccessList,50,6451334410,1,3
SynchronizedRandomAccessList,50,1559599639,4,3
SynchronizedRandomAccessList,50,2745190068,7,3
SynchronizedRandomAccessList,50,3944385670,10,3
CopyOnWriteArrayList,50,1952631946,1,3
CopyOnWriteArrayList,50,8315654697,4,3
CopyOnWriteArrayList,50,14520821337,7,3
CopyOnWriteArrayList,50,20593433556,10,3
ConcurrentHashMap,100,11992825,1,3
ConcurrentHashMap,100,1756510,4,3
ConcurrentHashMap,100,2090965,7,3
ConcurrentHashMap,100,830680,10,3
SynchronizedMap,100,130460,1,3
SynchronizedMap,100,516714,4,3
SynchronizedMap,100,817904,7,3
SynchronizedMap,100,1264005,10,3
SynchronizedRandomAccessList,100,778386493,1,3
SynchronizedRandomAccessList,100,3054209836,4,3
SynchronizedRandomAccessList,100,5510709071,7,3
SynchronizedRandomAccessList,100,7919547427,10,3
CopyOnWriteArrayList,100,4090621134,1,3
CopyOnWriteArrayList,100,16695713290,4,3
CopyOnWriteArrayList,100,29312348948,7,3
CopyOnWriteArrayList,100,41612794634,10,3
ConcurrentHashMap,150,297027,1,3
ConcurrentHashMap,150,736484,4,3
ConcurrentHashMap,150,1201004,7,3
ConcurrentHashMap,150,1904661,10,3
SynchronizedMap,150,197743,1,3
SynchronizedMap,150,671777,4,3
SynchronizedMap,150,1183427,7,3
SynchronizedMap,150,1649462,10,3
SynchronizedRandomAccessList,150,19544499281,1,3
SynchronizedRandomAccessList,150,4641246601,4,3
SynchronizedRandomAccessList,150,8330347356,7,3
SynchronizedRandomAccessList,150,11898877160,10,3
CopyOnWriteArrayList,150,6030387567,1,3
CopyOnWriteArrayList,150,24954185828,4,3
CopyOnWriteArrayList,150,43423665167,7,3
CopyOnWriteArrayList,150,62165848271,10,3
ConcurrentHashMap,200,7566856,1,3
ConcurrentHashMap,200,957084,4,3
ConcurrentHashMap,200,1485579,7,3
ConcurrentHashMap,200,1959145,10,3
SynchronizedMap,200,281437,1,3
SynchronizedMap,200,890998,4,3
SynchronizedMap,200,5199547,7,3
SynchronizedMap,200,5223108,10,3
SynchronizedRandomAccessList,200,26986643171,1,3
SynchronizedRandomAccessList,200,6207734981,4,3
SynchronizedRandomAccessList,200,11164979375,7,3
SynchronizedRandomAccessList,200,16051860874,10,3
CopyOnWriteArrayList,200,8388700951,1,3
CopyOnWriteArrayList,200,33242703237,4,3
CopyOnWriteArrayList,200,58099005170,7,3
CopyOnWriteArrayList,200,83171637687,10,3
ConcurrentHashMap,250,383051,1,3
ConcurrentHashMap,250,1039935,4,3
ConcurrentHashMap,250,1705248,7,3
ConcurrentHashMap,250,2424051,10,3
SynchronizedMap,250,265203,1,3
SynchronizedMap,250,948188,4,3
SynchronizedMap,250,1711628,7,3
SynchronizedMap,250,2305974,10,3
SynchronizedRandomAccessList,250,32206789780,1,3
SynchronizedRandomAccessList,250,7541850997,4,3
SynchronizedRandomAccessList,250,13474230940,7,3
SynchronizedRandomAccessList,250,20043903962,10,3
CopyOnWriteArrayList,250,10297695385,1,3
CopyOnWriteArrayList,250,42267910271,4,3
CopyOnWriteArrayList,250,72840231546,7,3
CopyOnWriteArrayList,250,105859059891,10,3
ConcurrentHashMap,300,509721,1,3
ConcurrentHashMap,300,1465417,4,3
ConcurrentHashMap,300,2213256,7,3
ConcurrentHashMap,300,3029902,10,3
SynchronizedMap,300,327011,1,3
SynchronizedMap,300,1487817,4,3
SynchronizedMap,300,2118735,7,3
SynchronizedMap,300,2911125,10,3
SynchronizedRandomAccessList,300,39248490384,1,3
SynchronizedRandomAccessList,300,9253243376,4,3
SynchronizedRandomAccessList,300,17039263399,7,3
SynchronizedRandomAccessList,300,24386730787,10,3
CopyOnWriteArrayList,300,12730704236,1,3
CopyOnWriteArrayList,300,50953015371,4,3
CopyOnWriteArrayList,300,88545702302,7,3
CopyOnWriteArrayList,300,126379133135,10,3
ConcurrentHashMap,350,8027526,1,3
ConcurrentHashMap,350,1861467,4,3
ConcurrentHashMap,350,2534037,7,3
ConcurrentHashMap,350,2601036,10,3
SynchronizedMap,350,436595,1,3
SynchronizedMap,350,2025626,4,3
SynchronizedMap,350,4858221,7,3
SynchronizedMap,350,3230495,10,3
SynchronizedRandomAccessList,350,45698452932,1,3
SynchronizedRandomAccessList,350,11269869745,4,3
SynchronizedRandomAccessList,350,20041539519,7,3
SynchronizedRandomAccessList,350,28714232829,10,3
CopyOnWriteArrayList,350,14789825570,1,3
CopyOnWriteArrayList,350,59004037834,4,3
CopyOnWriteArrayList,350,104278073449,7,3
CopyOnWriteArrayList,350,148913438085,10,3
ConcurrentHashMap,400,4580975,1,3
ConcurrentHashMap,400,2739372,4,3
ConcurrentHashMap,400,1789911,7,3
ConcurrentHashMap,400,1995482,10,3
SynchronizedMap,400,371846,1,3
SynchronizedMap,400,1470872,4,3
SynchronizedMap,400,2153930,7,3
SynchronizedMap,400,3449309,10,3
SynchronizedRandomAccessList,400,3252644263,1,3
SynchronizedRandomAccessList,400,12396974148,4,3
SynchronizedRandomAccessList,400,21925511583,7,3
SynchronizedRandomAccessList,400,33131158052,10,3
CopyOnWriteArrayList,400,17035663006,1,3
CopyOnWriteArrayList,400,67619029625,4,3
CopyOnWriteArrayList,400,119523416242,7,3
CopyOnWriteArrayList,400,170697345523,10,3
ConcurrentHashMap,450,616229,1,3
ConcurrentHashMap,450,1918909,4,3
ConcurrentHashMap,450,3030805,7,3
ConcurrentHashMap,450,4028092,10,3
SynchronizedMap,450,425155,1,3
SynchronizedMap,450,1543503,4,3
SynchronizedMap,450,2661245,7,3
SynchronizedMap,450,3893612,10,3
SynchronizedRandomAccessList,450,59898897440,1,3
SynchronizedRandomAccessList,450,14243828764,4,3
SynchronizedRandomAccessList,450,26437169635,7,3
SynchronizedRandomAccessList,450,37936491326,10,3
CopyOnWriteArrayList,450,19119001681,1,3
CopyOnWriteArrayList,450,79400907804,4,3
CopyOnWriteArrayList,450,137027572160,7,3
CopyOnWriteArrayList,450,196059258133,10,3
ConcurrentHashMap,500,4412050,1,3
ConcurrentHashMap,500,2080703,4,3
ConcurrentHashMap,500,3334027,7,3
ConcurrentHashMap,500,3362017,10,3
SynchronizedMap,500,524930,1,3
SynchronizedMap,500,1952481,4,3
SynchronizedMap,500,4940509,7,3
SynchronizedMap,500,4064024,10,3
SynchronizedRandomAccessList,500,3856527467,1,3
SynchronizedRandomAccessList,500,15707035453,4,3
SynchronizedRandomAccessList,500,27889988601,7,3
SynchronizedRandomAccessList,500,42576519692,10,3
CopyOnWriteArrayList,500,21853600938,1,3
CopyOnWriteArrayList,500,87342005534,4,3
CopyOnWriteArrayList,500,154770760119,7,3
CopyOnWriteArrayList,500,221738576606,10,3
ConcurrentHashMap,50,679792,1,4
ConcurrentHashMap,50,492215,4,4
ConcurrentHashMap,50,766855,7,4
ConcurrentHashMap,50,1067665,10,4
SynchronizedMap,50,117219,1,4
SynchronizedMap,50,410942,4,4
SynchronizedMap,50,715202,7,4
SynchronizedMap,50,1036684,10,4
SynchronizedRandomAccessList,50,8932946444,1,4
SynchronizedRandomAccessList,50,2263258131,4,4
SynchronizedRandomAccessList,50,3981154988,7,4
SynchronizedRandomAccessList,50,5710425661,10,4
CopyOnWriteArrayList,50,2748700958,1,4
CopyOnWriteArrayList,50,11867902272,4,4
CopyOnWriteArrayList,50,20773856375,7,4
CopyOnWriteArrayList,50,29718862007,10,4
ConcurrentHashMap,100,323785,1,4
ConcurrentHashMap,100,7795264,4,4
ConcurrentHashMap,100,1281652,7,4
ConcurrentHashMap,100,1552247,10,4
SynchronizedMap,100,166039,1,4
SynchronizedMap,100,587349,4,4
SynchronizedMap,100,1007852,7,4
SynchronizedMap,100,1438273,10,4
SynchronizedRandomAccessList,100,18832390845,1,4
SynchronizedRandomAccessList,100,4500328859,4,4
SynchronizedRandomAccessList,100,8045329565,7,4
SynchronizedRandomAccessList,100,11556130622,10,4
CopyOnWriteArrayList,100,5729746420,1,4
CopyOnWriteArrayList,100,23735874415,4,4
CopyOnWriteArrayList,100,41487728343,7,4
CopyOnWriteArrayList,100,59342188105,10,4
ConcurrentHashMap,150,12899694,1,4
ConcurrentHashMap,150,826943,4,4
ConcurrentHashMap,150,1220591,7,4
ConcurrentHashMap,150,1728710,10,4
SynchronizedMap,150,197178,1,4
SynchronizedMap,150,697913,4,4
SynchronizedMap,150,1209928,7,4
SynchronizedMap,150,8057965,10,4
SynchronizedRandomAccessList,150,27074888812,1,4
SynchronizedRandomAccessList,150,6656233271,4,4
SynchronizedRandomAccessList,150,12070301989,7,4
SynchronizedRandomAccessList,150,17298764721,10,4
CopyOnWriteArrayList,150,8797842824,1,4
CopyOnWriteArrayList,150,35563833030,4,4
CopyOnWriteArrayList,150,62639954657,7,4
CopyOnWriteArrayList,150,88917714505,10,4
ConcurrentHashMap,200,348580,1,4
ConcurrentHashMap,200,904599,4,4
ConcurrentHashMap,200,1495968,7,4
ConcurrentHashMap,200,2092766,10,4
SynchronizedMap,200,231805,1,4
SynchronizedMap,200,835615,4,4
SynchronizedMap,200,1432572,7,4
SynchronizedMap,200,2058627,10,4
SynchronizedRandomAccessList,200,36572110620,1,4
SynchronizedRandomAccessList,200,8811318321,4,4
SynchronizedRandomAccessList,200,16175574446,7,4
SynchronizedRandomAccessList,200,23224877756,10,4
CopyOnWriteArrayList,200,11715956175,1,4
CopyOnWriteArrayList,200,47700120961,4,4
CopyOnWriteArrayList,200,83647644598,7,4
CopyOnWriteArrayList,200,119255904071,10,4
ConcurrentHashMap,250,8350277,1,4
ConcurrentHashMap,250,7938110,4,4
ConcurrentHashMap,250,1972123,7,4
ConcurrentHashMap,250,2731032,10,4
SynchronizedMap,250,265885,1,4
SynchronizedMap,250,1086065,4,4
SynchronizedMap,250,2500803,7,4
SynchronizedMap,250,2619350,10,4
SynchronizedRandomAccessList,250,45616497806,1,4
SynchronizedRandomAccessList,250,11035040475,4,4
SynchronizedRandomAccessList,250,19375821656,7,4
SynchronizedRandomAccessList,250,29212378818,10,4
CopyOnWriteArrayList,250,14791820457,1,4
CopyOnWriteArrayList,250,60267659481,4,4
CopyOnWriteArrayList,250,104077786268,7,4
CopyOnWriteArrayList,250,149301980707,10,4
ConcurrentHashMap,300,7949041,1,4
ConcurrentHashMap,300,2224057,4,4
ConcurrentHashMap,300,2171745,7,4
ConcurrentHashMap,300,2881676,10,4
SynchronizedMap,300,307905,1,4
SynchronizedMap,300,1121124,4,4
SynchronizedMap,300,2108030,7,4
SynchronizedMap,300,2805386,10,4
SynchronizedRandomAccessList,300,57086248723,1,4
SynchronizedRandomAccessList,300,13644397062,4,4
SynchronizedRandomAccessList,300,24701334200,7,4
SynchronizedRandomAccessList,300,35419663370,10,4
CopyOnWriteArrayList,300,17861150826,1,4
